latitude, longitude, name, bus_line
55.8550601,11.9969602,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8556246,11.9722994,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8945797,11.9526464,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8746521,11.9566636,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8745704,11.956768,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.9320223,11.9109823,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9265845,11.9145454,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.904104,11.9415879,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.899279,11.9460313,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9282361,11.9292293,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9262487,11.9206272,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9285883,11.9385673,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.4598537,12.0234363,n/a,"246 Borup St. - Solrød Strand St."
55.4579363,12.0154458,n/a,"246 Borup St. - Solrød Strand St."
55.455625,12.0076351,n/a,"246 Solrød Strand St. - Borup St."
55.453429,11.9988812,n/a,"246 Borup St. - Solrød Strand St."
55.4812806,12.0091962,R,"245R Borup St. - Køge St."
55.4815127,12.0078513,R,"245R Køge St. - Borup St."
55.4910617,11.973289,n/a,"246 Borup St. - Solrød Strand St."
55.4656507,12.0612346,n/a,"246 Borup St. - Solrød Strand St."
55.4647344,12.0553205,n/a,"246 Borup St. - Solrød Strand St."
53.6324327,10.0065058,N,"Flixbus N73: Hannover ZOB => Lund, busstation"
52.3086667,4.7613959,N,"Flixbus N844: Rotterdam Centraal => Kopenhagen Ingerslevsgade"
55.4033892,10.3869369,N,"Flixbus N844: Rotterdam Centraal => Kopenhagen Ingerslevsgade"
55.4920366,9.4831112,n/a,"Flixbus 625: Esbjerg Rutebilstation => Københavns Lufthavn"
55.8770474,12.4890318,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7745115,12.5840071,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6741663,12.5635193,A,"Bus 7A: Hovedbanegården (Frihedsstøtten) => Rødovrehallen"
55.8223482,11.9864032,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.6724999,12.5668884,n/a,"Bus 17: Vesterport St. => København Syd St."
55.91832,12.2787195,S,"Bus 600S: Ishøj St. => Hillerød St."
55.9184329,12.2770607,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7300777,12.506854,A,"Bus 4A: Friheden St. => Buddinge St."
59.331395,18.055625,n/a,"Flixbus 602: Stockholm, Flughafen Arlanda Terminal 5 => Københavns Ingerslevsgade"
55.6299023,12.6527471,n/a,"Flixbus 621: Aalborg Busterminal => Københavns Lufthavn"
53.4557944,9.9905145,N,"Flixbus N73: Hannover ZOB => Lund, busstation"
55.5816188,12.2959113,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5819417,12.2957329,S,"Bus 600S: Hillerød St. => Ishøj St."
55.6614746,12.6235567,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.7422745,12.3670954,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.5952695,12.6693565,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.593588,12.6703445,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5872789,12.6654379,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5840834,12.657037,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5843484,12.6518742,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5840483,12.6463479,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5837735,12.6412848,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6303571,12.6025188,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.584038,12.6363877,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5885714,12.6353379,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5962484,12.6338713,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6097802,12.6146888,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6160644,12.6087429,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6190383,12.6056617,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.623402,12.6044817,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6302291,12.6020869,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5946403,12.6702328,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5930283,12.6703108,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5837334,12.6577253,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5843169,12.6512937,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5841036,12.6473656,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5838441,12.642585,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5835751,12.6376559,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5884077,12.6353761,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5961282,12.6343182,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6088022,12.6152153,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6158884,12.6089507,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6181667,12.6063279,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6228434,12.6045462,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5945966,12.6690837,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.59817,12.6691479,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6003768,12.6681129,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6010101,12.6628472,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.599044,12.6585465,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5958654,12.6581431,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5951872,12.6534357,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.595545,12.6475591,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.59617,12.6371695,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.593597,12.6343112,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5865941,12.6357988,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5835433,12.6354336,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5834524,12.6311171,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5833486,12.6260109,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5799502,12.621899,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5736822,12.6161954,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5701606,12.6120378,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5689149,12.6076887,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5668041,12.6002904,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5655575,12.5959891,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5644511,12.5863845,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5677438,12.5834403,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5664895,12.5786868,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5654878,12.5749395,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5643128,12.5706002,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5633392,12.5691263,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5642625,12.5704144,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5655364,12.575119,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5663598,12.5782001,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5915705,12.5816283,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.594194,12.5818131,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5966234,12.5822096,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5994299,12.5826596,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6040754,12.5834583,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6087993,12.5842784,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6108312,12.5845906,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6135434,12.5850637,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.616535,12.5855958,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6180239,12.5777424,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5912786,12.5816212,n/a,"Bus 36: Københavns Lufthavn => Nøragersmindevej"
55.5674849,12.5843675,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5643805,12.5864339,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5654883,12.5957498,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.566863,12.6004978,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5687729,12.6071906,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5702211,12.612256,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5738363,12.6163432,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5757781,12.6180991,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5800895,12.6220207,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5833448,12.6258192,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5834434,12.6307329,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5859963,12.6359377,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5925366,12.6344114,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5961368,12.6381366,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5955024,12.6482322,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5950793,12.6551631,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5960879,12.6581675,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5986915,12.6585011,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6010136,12.6627348,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6001851,12.6681953,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.598214,12.669123,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6263792,12.6744252,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6203415,12.6762022,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.614316,12.6782687,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6062596,12.6614171,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6013545,12.6602108,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5945617,12.6639946,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5947679,12.6606861,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6094286,12.6154498,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6115396,12.6187122,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6141472,12.6246577,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.615818,12.6293487,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6192761,12.6276443,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6234063,12.6256099,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6264502,12.6241092,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6281698,12.6232603,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6324941,12.6211111,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.635906,12.6194435,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6378494,12.6184909,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6401135,12.6173651,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6442614,12.6153076,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6461727,12.612907,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6461878,12.6133025,n/a,"Bus 78: DR Byen St. => Femøren St."
55.644337,12.6152688,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6398053,12.6175174,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6377044,12.6185606,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6350505,12.6198679,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6319611,12.6213775,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6277886,12.6234483,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6257777,12.6244396,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6225948,12.6260086,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6195619,12.6275035,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6159794,12.6292692,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6140796,12.6239757,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6111299,12.618293,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.9168709,12.0587555,R,"Bus 320R: Helsinge St. => Frederikssund St."
55.5946818,12.661873,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5943726,12.6671491,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6017681,12.6602467,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6061847,12.6614197,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6312602,12.6580838,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6297458,12.5793389,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
56.4585954,10.0400011,n/a,"Flixbus 621: Aalborg Busterminal => Københavns Lufthavn"
56.0325199,12.6114643,n/a,"Flixbus 173(part DK): Rødby, Fährhafen => Helsingør, Færgehavn"
52.0798173,4.3255175,N,"Flixbus N844: Rotterdam Centraal => Kopenhagen Ingerslevsgade"
55.6689364,12.5712099,n/a,"Bus 17: København Syd St. => Vesterport St."
55.6809955,12.5940343,n/a,"Bus 26: Sankt Annæ Plads => Bellahøj"
55.6463917,12.6135126,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6772497,12.5666315,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5852901,12.5790956,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5825408,12.5780739,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5745036,12.5796746,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5684707,12.5837164,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6464635,12.5980727,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6429617,12.598466,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6424314,12.5920165,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6401469,12.5890441,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6381259,12.5887578,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6352668,12.5883676,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
